year,state,unemployment_pct,unemployment_pct_1,unemployment_pct_4
2006,ME,0.047,-0.0020000000000000018,0.0020000000000000018
2007,ME,0.047,0.0,-0.003999999999999997
2008,ME,0.053,0.005999999999999998,0.005999999999999998
2009,ME,0.084,0.031000000000000007,0.035
2010,ME,0.084,0.0,0.037000000000000005
2011,ME,0.077,-0.007000000000000006,0.03
2012,ME,0.07200000000000001,-0.0049999999999999906,0.01900000000000001
2013,ME,0.067,-0.0050000000000000044,-0.017
2014,ME,0.055999999999999994,-0.01100000000000001,-0.02800000000000001
2015,ME,0.044000000000000004,-0.01199999999999999,-0.032999999999999995
2016,ME,0.038,-0.006000000000000005,-0.03400000000000001
2017,ME,0.034,-0.003999999999999997,-0.033
2018,ME,0.032,-0.0020000000000000018,-0.023999999999999994
2019,ME,0.028999999999999998,-0.0030000000000000027,-0.015000000000000006
2020,ME,0.051,0.022,0.012999999999999998
2021,ME,0.047,-0.003999999999999997,0.012999999999999998
2022,ME,0.027999999999999997,-0.019000000000000003,-0.0040000000000000036
2023,ME,0.028999999999999998,0.0010000000000000009,0.0
1976,MD,0.066,0.037000000000000005,0.015000000000000006
1977,MD,0.061,-0.0050000000000000044,0.013999999999999999
1978,MD,0.055999999999999994,-0.0050000000000000044,0.027999999999999997
1979,MD,0.057999999999999996,0.0020000000000000018,0.028999999999999998
1980,MD,0.066,0.008000000000000007,0.0
1981,MD,0.071,0.0049999999999999906,0.009999999999999995
1982,MD,0.083,0.01200000000000001,0.02700000000000001
1983,MD,0.069,-0.013999999999999999,0.01100000000000001
1984,MD,0.053,-0.016000000000000007,-0.013000000000000005
1985,MD,0.046,-0.006999999999999999,-0.024999999999999994
1986,MD,0.045,-0.0010000000000000009,-0.038000000000000006
1987,MD,0.043,-0.0020000000000000018,-0.02600000000000001
1988,MD,0.042,-0.000999999999999994,-0.010999999999999996
1989,MD,0.038,-0.0040000000000000036,-0.008
1990,MD,0.043,0.0049999999999999975,-0.0020000000000000018
1991,MD,0.059000000000000004,0.016000000000000007,0.016000000000000007
1992,MD,0.065,0.005999999999999998,0.023
1993,MD,0.06,-0.0050000000000000044,0.022
1994,MD,0.052000000000000005,-0.007999999999999993,0.009000000000000008
1995,MD,0.05,-0.0020000000000000018,-0.009000000000000001
1996,MD,0.049,-0.0010000000000000009,-0.016
1997,MD,0.048,-0.0010000000000000009,-0.011999999999999997
1998,MD,0.043,-0.0050000000000000044,-0.009000000000000008
1999,MD,0.035,-0.007999999999999993,-0.015
2000,MD,0.035,0.0,-0.013999999999999999
2001,MD,0.042,0.006999999999999999,-0.005999999999999998
2002,MD,0.048,0.005999999999999998,0.0050000000000000044
2003,MD,0.048,0.0,0.012999999999999998
2004,MD,0.046,-0.0020000000000000018,0.010999999999999996
2005,MD,0.045,-0.0010000000000000009,0.0029999999999999957
2006,MD,0.042,-0.0029999999999999957,-0.005999999999999998
2007,MD,0.037000000000000005,-0.0049999999999999975,-0.010999999999999996
2008,MD,0.045,0.007999999999999993,-0.0010000000000000009
2009,MD,0.076,0.031,0.031
2010,MD,0.078,0.0020000000000000018,0.036
2011,MD,0.073,-0.0050000000000000044,0.03599999999999999
2012,MD,0.069,-0.00399999999999999,0.024000000000000007
2013,MD,0.065,-0.0040000000000000036,-0.010999999999999996
2014,MD,0.057,-0.008,-0.020999999999999998
2015,MD,0.05,-0.006999999999999999,-0.022999999999999993
2016,MD,0.043,-0.007000000000000006,-0.02600000000000001
2017,MD,0.04,-0.0029999999999999957,-0.025
2018,MD,0.038,-0.0020000000000000018,-0.019000000000000003
2019,MD,0.034,-0.003999999999999997,-0.016
2020,MD,0.064,0.03,0.021000000000000005
2021,MD,0.052000000000000005,-0.011999999999999997,0.012000000000000004
2022,MD,0.03,-0.022000000000000006,-0.008
2023,MD,0.021,-0.008999999999999998,-0.013000000000000001
1976,MA,0.098,0.077,0.034
1977,MA,0.079,-0.019000000000000003,0.026999999999999996
1978,MA,0.062,-0.017,0.032
1979,MA,0.055,-0.006999999999999999,0.034
1980,MA,0.057999999999999996,0.0029999999999999957,-0.04000000000000001
1981,MA,0.064,0.006000000000000005,-0.015
1982,MA,0.078,0.013999999999999999,0.016
1983,MA,0.069,-0.008999999999999994,0.014000000000000005
1984,MA,0.048,-0.021000000000000005,-0.009999999999999995
1985,MA,0.040999999999999995,-0.007000000000000006,-0.023000000000000007
1986,MA,0.04,-0.000999999999999994,-0.038
1987,MA,0.034,-0.005999999999999998,-0.035
1988,MA,0.033,-0.0010000000000000009,-0.015
1989,MA,0.042,0.009000000000000001,0.0010000000000000078
1990,MA,0.064,0.022,0.024
1991,MA,0.08800000000000001,0.024000000000000007,0.054000000000000006
1992,MA,0.08800000000000001,0.0,0.05500000000000001
1993,MA,0.073,-0.015000000000000013,0.030999999999999993
1994,MA,0.062,-0.010999999999999996,-0.0020000000000000018
1995,MA,0.055,-0.006999999999999999,-0.03300000000000001
1996,MA,0.046,-0.009000000000000001,-0.04200000000000001
1997,MA,0.040999999999999995,-0.0050000000000000044,-0.032
1998,MA,0.034,-0.006999999999999992,-0.027999999999999997
1999,MA,0.033,-0.0010000000000000009,-0.022
2000,MA,0.027999999999999997,-0.0050000000000000044,-0.018000000000000002
2001,MA,0.038,0.010000000000000002,-0.0029999999999999957
2002,MA,0.052000000000000005,0.014000000000000005,0.018000000000000002
2003,MA,0.057,0.0049999999999999975,0.024
2004,MA,0.051,-0.006000000000000005,0.023
2005,MA,0.048,-0.0029999999999999957,0.010000000000000002
2006,MA,0.047,-0.0010000000000000009,-0.0050000000000000044
2007,MA,0.045,-0.0020000000000000018,-0.012000000000000004
2008,MA,0.053,0.008,0.0020000000000000018
2009,MA,0.081,0.028000000000000004,0.033
2010,MA,0.081,0.0,0.034
2011,MA,0.07200000000000001,-0.008999999999999994,0.02700000000000001
2012,MA,0.067,-0.0050000000000000044,0.014000000000000005
2013,MA,0.066,-0.0010000000000000009,-0.015
2014,MA,0.057,-0.009000000000000001,-0.024
2015,MA,0.048,-0.009000000000000001,-0.024000000000000007
2016,MA,0.04,-0.008,-0.027000000000000003
2017,MA,0.038,-0.0020000000000000018,-0.028000000000000004
2018,MA,0.035,-0.0029999999999999957,-0.022
2019,MA,0.03,-0.0050000000000000044,-0.018000000000000002
2020,MA,0.09300000000000001,0.06300000000000001,0.05300000000000001
2021,MA,0.054000000000000006,-0.03900000000000001,0.016000000000000007
2022,MA,0.037000000000000005,-0.017,0.0020000000000000018
2023,MA,0.034,-0.0030000000000000027,0.0040000000000000036
1976,MI,0.094,0.06,0.000999999999999987
1977,MI,0.08199999999999999,-0.01200000000000001,0.027999999999999983
1978,MI,0.07,-0.011999999999999983,0.033
1979,MI,0.078,0.007999999999999993,0.044
1980,MI,0.12300000000000001,0.04500000000000001,0.029000000000000012
1981,MI,0.124,0.000999999999999987,0.04200000000000001
1982,MI,0.155,0.031,0.08499999999999999
1983,MI,0.145,-0.010000000000000009,0.06699999999999999
1984,MI,0.11199999999999999,-0.033,-0.011000000000000024
1985,MI,0.1,-0.011999999999999983,-0.023999999999999994
1986,MI,0.08900000000000001,-0.010999999999999996,-0.06599999999999999
1987,MI,0.084,-0.0050000000000000044,-0.060999999999999985
1988,MI,0.076,-0.008000000000000007,-0.03599999999999999
1989,MI,0.07200000000000001,-0.00399999999999999,-0.027999999999999997
1990,MI,0.077,0.0049999999999999906,-0.01200000000000001
1991,MI,0.09300000000000001,0.016000000000000014,0.009000000000000008
1992,MI,0.091,-0.0020000000000000157,0.015
1993,MI,0.073,-0.018000000000000002,0.000999999999999987
1994,MI,0.061,-0.011999999999999997,-0.016
1995,MI,0.053,-0.008,-0.040000000000000015
1996,MI,0.049,-0.003999999999999997,-0.041999999999999996
1997,MI,0.043,-0.006000000000000005,-0.03
1998,MI,0.04,-0.0029999999999999957,-0.020999999999999998
1999,MI,0.038,-0.0020000000000000018,-0.015
2000,MI,0.036000000000000004,-0.001999999999999995,-0.012999999999999998
2001,MI,0.052000000000000005,0.016,0.009000000000000008
2002,MI,0.062,0.009999999999999995,0.022
2003,MI,0.071,0.008999999999999994,0.032999999999999995
2004,MI,0.07,-0.000999999999999987,0.034
2005,MI,0.068,-0.0020000000000000018,0.016
2006,MI,0.07,0.0020000000000000018,0.008000000000000007
2007,MI,0.071,0.000999999999999987,0.0
2008,MI,0.08199999999999999,0.010999999999999996,0.011999999999999983
2009,MI,0.131,0.049000000000000016,0.063
2010,MI,0.122,-0.009000000000000008,0.05199999999999999
2011,MI,0.1,-0.021999999999999992,0.029000000000000012
2012,MI,0.09,-0.010000000000000009,0.008000000000000007
2013,MI,0.087,-0.0030000000000000027,-0.04400000000000001
2014,MI,0.07200000000000001,-0.014999999999999986,-0.04999999999999999
2015,MI,0.054000000000000006,-0.018000000000000002,-0.046
2016,MI,0.05,-0.0040000000000000036,-0.039999999999999994
2017,MI,0.046,-0.0040000000000000036,-0.040999999999999995
2018,MI,0.042,-0.003999999999999997,-0.030000000000000006
2019,MI,0.040999999999999995,-0.0010000000000000078,-0.013000000000000012
2020,MI,0.1,0.05900000000000001,0.05
2021,MI,0.057,-0.043000000000000003,0.011000000000000003
2022,MI,0.040999999999999995,-0.016000000000000007,-0.0010000000000000078
2023,MI,0.039,-0.001999999999999995,-0.001999999999999995
1976,MN,0.057999999999999996,0.018999999999999996,-0.04200000000000001
1977,MN,0.053,-0.0049999999999999975,-0.0040000000000000036
1978,MN,0.039,-0.013999999999999999,-0.001999999999999995
1979,MN,0.043,0.003999999999999997,0.003999999999999997
1980,MN,0.057999999999999996,0.015,0.0
1981,MN,0.057999999999999996,0.0,0.0049999999999999975
1982,MN,0.079,0.021000000000000005,0.04
1983,MN,0.079,0.0,0.036000000000000004
1984,MN,0.063,-0.016,0.0050000000000000044
1985,MN,0.06,-0.0030000000000000027,0.0020000000000000018
1986,MN,0.055999999999999994,-0.0040000000000000036,-0.023000000000000007
1987,MN,0.051,-0.0049999999999999975,-0.028000000000000004
1988,MN,0.043,-0.008,-0.020000000000000004
1989,MN,0.044000000000000004,0.0010000000000000078,-0.015999999999999993
1990,MN,0.047,0.0029999999999999957,-0.008999999999999994
1991,MN,0.051,0.003999999999999997,0.0
1992,MN,0.05,-0.000999999999999994,0.007000000000000006
1993,MN,0.048,-0.0020000000000000018,0.003999999999999997
1994,MN,0.04,-0.008,-0.006999999999999999
1995,MN,0.037000000000000005,-0.0029999999999999957,-0.013999999999999992
1996,MN,0.038,0.000999999999999994,-0.012000000000000004
1997,MN,0.032,-0.005999999999999998,-0.016
1998,MN,0.027000000000000003,-0.0049999999999999975,-0.012999999999999998
1999,MN,0.027000000000000003,0.0,-0.010000000000000002
2000,MN,0.03,0.0029999999999999957,-0.008
2001,MN,0.038,0.008,0.005999999999999998
2002,MN,0.045,0.006999999999999999,0.017999999999999995
2003,MN,0.048,0.0030000000000000027,0.020999999999999998
2004,MN,0.046,-0.0020000000000000018,0.016
2005,MN,0.040999999999999995,-0.0050000000000000044,0.0029999999999999957
2006,MN,0.040999999999999995,0.0,-0.0040000000000000036
2007,MN,0.046,0.0050000000000000044,-0.0020000000000000018
2008,MN,0.054000000000000006,0.008000000000000007,0.008000000000000007
2009,MN,0.079,0.024999999999999994,0.038000000000000006
2010,MN,0.07400000000000001,-0.0049999999999999906,0.033000000000000015
2011,MN,0.065,-0.009000000000000008,0.019000000000000003
2012,MN,0.055999999999999994,-0.009000000000000008,0.001999999999999988
2013,MN,0.05,-0.0059999999999999915,-0.028999999999999998
2014,MN,0.043,-0.007000000000000006,-0.031000000000000014
2015,MN,0.038,-0.0049999999999999975,-0.027000000000000003
2016,MN,0.039,0.0010000000000000009,-0.016999999999999994
2017,MN,0.035,-0.003999999999999997,-0.015
2018,MN,0.03,-0.0050000000000000044,-0.012999999999999998
2019,MN,0.033,0.0030000000000000027,-0.0049999999999999975
2020,MN,0.063,0.03,0.024
2021,MN,0.037000000000000005,-0.025999999999999995,0.0020000000000000018
2022,MN,0.026000000000000002,-0.011000000000000003,-0.003999999999999997
2023,MN,0.027999999999999997,0.001999999999999995,-0.0050000000000000044
1976,MS,0.065,0.037000000000000005,0.0020000000000000018
1977,MS,0.07200000000000001,0.007000000000000006,0.035
1978,MS,0.068,-0.0040000000000000036,0.042
1979,MS,0.057,-0.011000000000000003,0.029000000000000005
1980,MS,0.07400000000000001,0.017000000000000008,0.009000000000000008
1981,MS,0.085,0.010999999999999996,0.012999999999999998
1982,MS,0.11,0.024999999999999994,0.041999999999999996
1983,MS,0.12,0.009999999999999995,0.063
1984,MS,0.106,-0.013999999999999999,0.03199999999999999
1985,MS,0.10400000000000001,-0.001999999999999988,0.019000000000000003
1986,MS,0.114,0.009999999999999995,0.0040000000000000036
1987,MS,0.10099999999999999,-0.013000000000000012,-0.019000000000000003
1988,MS,0.085,-0.015999999999999986,-0.02099999999999999
1989,MS,0.079,-0.006000000000000005,-0.02500000000000001
1990,MS,0.076,-0.0030000000000000027,-0.038000000000000006
1991,MS,0.084,0.008000000000000007,-0.016999999999999987
1992,MS,0.08,-0.0040000000000000036,-0.0050000000000000044
1993,MS,0.067,-0.012999999999999998,-0.011999999999999997
1994,MS,0.063,-0.0040000000000000036,-0.012999999999999998
1995,MS,0.062,-0.0010000000000000009,-0.022000000000000006
1996,MS,0.06,-0.0020000000000000018,-0.020000000000000004
1997,MS,0.057,-0.0029999999999999957,-0.010000000000000002
1998,MS,0.053,-0.0040000000000000036,-0.010000000000000002
1999,MS,0.051,-0.0020000000000000018,-0.011000000000000003
2000,MS,0.053,0.0020000000000000018,-0.006999999999999999
2001,MS,0.055,0.0020000000000000018,-0.0020000000000000018
2002,MS,0.064,0.009000000000000001,0.011000000000000003
2003,MS,0.061,-0.0030000000000000027,0.010000000000000002
2004,MS,0.061,0.0,0.008
2005,MS,0.076,0.015,0.020999999999999998
2006,MS,0.064,-0.011999999999999997,0.0
2007,MS,0.062,-0.0020000000000000018,0.0010000000000000009
2008,MS,0.067,0.0050000000000000044,0.006000000000000005
2009,MS,0.094,0.026999999999999996,0.018000000000000002
2010,MS,0.10099999999999999,0.006999999999999992,0.03699999999999999
2011,MS,0.098,-0.002999999999999989,0.036000000000000004
2012,MS,0.08800000000000001,-0.009999999999999995,0.021000000000000005
2013,MS,0.085,-0.0030000000000000027,-0.008999999999999994
2014,MS,0.076,-0.009000000000000008,-0.024999999999999994
2015,MS,0.065,-0.010999999999999996,-0.033
2016,MS,0.059000000000000004,-0.005999999999999998,-0.029000000000000005
2017,MS,0.052000000000000005,-0.006999999999999999,-0.033
2018,MS,0.049,-0.0030000000000000027,-0.026999999999999996
2019,MS,0.055,0.005999999999999998,-0.010000000000000002
2020,MS,0.08,0.025,0.020999999999999998
2021,MS,0.054000000000000006,-0.025999999999999995,0.0020000000000000018
2022,MS,0.038,-0.016000000000000007,-0.011000000000000003
2023,MS,0.032,-0.005999999999999998,-0.023
1976,MO,0.062,0.03,-0.018000000000000002
1977,MO,0.06,-0.0020000000000000018,0.0059999999999999915
1978,MO,0.049,-0.010999999999999996,0.011000000000000003
1979,MO,0.048,-0.0010000000000000009,0.016
1980,MO,0.07200000000000001,0.024000000000000007,0.010000000000000009
1981,MO,0.077,0.0049999999999999906,0.017
1982,MO,0.09300000000000001,0.016000000000000014,0.04400000000000001
1983,MO,0.099,0.0059999999999999915,0.051000000000000004
1984,MO,0.07400000000000001,-0.024999999999999994,0.0020000000000000018
1985,MO,0.066,-0.008000000000000007,-0.010999999999999996
1986,MO,0.064,-0.0020000000000000018,-0.029000000000000012
1987,MO,0.063,-0.0010000000000000009,-0.036000000000000004
1988,MO,0.057,-0.005999999999999998,-0.017000000000000008
1989,MO,0.055,-0.0020000000000000018,-0.011000000000000003
1990,MO,0.059000000000000004,0.0040000000000000036,-0.0049999999999999975
1991,MO,0.066,0.006999999999999999,0.0030000000000000027
1992,MO,0.062,-0.0040000000000000036,0.0049999999999999975
1993,MO,0.062,0.0,0.006999999999999999
1994,MO,0.052000000000000005,-0.009999999999999995,-0.006999999999999999
1995,MO,0.048,-0.0040000000000000036,-0.018000000000000002
1996,MO,0.047,-0.0010000000000000009,-0.015
1997,MO,0.044000000000000004,-0.0029999999999999957,-0.017999999999999995
1998,MO,0.04,-0.0040000000000000036,-0.012000000000000004
1999,MO,0.032,-0.008,-0.016
2000,MO,0.034,0.0020000000000000018,-0.012999999999999998
2001,MO,0.045,0.010999999999999996,0.000999999999999994
2002,MO,0.053,0.008,0.012999999999999998
2003,MO,0.057,0.0040000000000000036,0.025
2004,MO,0.059000000000000004,0.0020000000000000018,0.025
2005,MO,0.054000000000000006,-0.0049999999999999975,0.009000000000000008
2006,MO,0.049,-0.0050000000000000044,-0.003999999999999997
2007,MO,0.051,0.001999999999999995,-0.006000000000000005
2008,MO,0.062,0.011000000000000003,0.0029999999999999957
2009,MO,0.09,0.027999999999999997,0.03599999999999999
2010,MO,0.095,0.0050000000000000044,0.046
2011,MO,0.086,-0.009000000000000008,0.034999999999999996
2012,MO,0.07200000000000001,-0.013999999999999985,0.010000000000000009
2013,MO,0.068,-0.0040000000000000036,-0.021999999999999992
2014,MO,0.062,-0.006000000000000005,-0.033
2015,MO,0.051,-0.011000000000000003,-0.034999999999999996
2016,MO,0.045,-0.005999999999999998,-0.02700000000000001
2017,MO,0.037000000000000005,-0.007999999999999993,-0.031
2018,MO,0.032,-0.0050000000000000044,-0.03
2019,MO,0.032,0.0,-0.018999999999999996
2020,MO,0.062,0.03,0.017
2021,MO,0.042,-0.019999999999999997,0.0049999999999999975
2022,MO,0.026000000000000002,-0.016,-0.005999999999999998
2023,MO,0.03,0.003999999999999997,-0.0020000000000000018
1976,MT,0.059000000000000004,0.029000000000000005,-0.0029999999999999957
1977,MT,0.062,0.0029999999999999957,0.019999999999999997
1978,MT,0.055999999999999994,-0.006000000000000005,0.029999999999999992
1979,MT,0.052000000000000005,-0.00399999999999999,0.022000000000000006
1980,MT,0.063,0.010999999999999996,0.003999999999999997
1981,MT,0.067,0.0040000000000000036,0.0050000000000000044
1982,MT,0.086,0.01899999999999999,0.03
1983,MT,0.08800000000000001,0.0020000000000000157,0.036000000000000004
1984,MT,0.075,-0.013000000000000012,0.011999999999999997
1985,MT,0.077,0.0020000000000000018,0.009999999999999995
1986,MT,0.079,0.0020000000000000018,-0.006999999999999992
1987,MT,0.075,-0.0040000000000000036,-0.013000000000000012
1988,MT,0.066,-0.008999999999999994,-0.008999999999999994
1989,MT,0.06,-0.006000000000000005,-0.017
1990,MT,0.061,0.0010000000000000009,-0.018000000000000002
1991,MT,0.069,0.008000000000000007,-0.0059999999999999915
1992,MT,0.067,-0.0020000000000000018,0.0010000000000000009
1993,MT,0.061,-0.006000000000000005,0.0010000000000000009
1994,MT,0.055,-0.005999999999999998,-0.005999999999999998
1995,MT,0.057,0.0020000000000000018,-0.012000000000000004
1996,MT,0.055999999999999994,-0.0010000000000000078,-0.01100000000000001
1997,MT,0.055,-0.000999999999999994,-0.005999999999999998
1998,MT,0.055999999999999994,0.000999999999999994,0.000999999999999994
1999,MT,0.053,-0.0029999999999999957,-0.0040000000000000036
2000,MT,0.048,-0.0049999999999999975,-0.007999999999999993
2001,MT,0.046,-0.0020000000000000018,-0.009000000000000001
2002,MT,0.046,0.0,-0.009999999999999995
2003,MT,0.047,0.0010000000000000009,-0.005999999999999998
2004,MT,0.045,-0.0020000000000000018,-0.0030000000000000027
2005,MT,0.040999999999999995,-0.0040000000000000036,-0.0050000000000000044
2006,MT,0.033,-0.007999999999999993,-0.012999999999999998
2007,MT,0.034,0.0010000000000000009,-0.012999999999999998
2008,MT,0.047,0.012999999999999998,0.0020000000000000018
2009,MT,0.071,0.023999999999999994,0.03
2010,MT,0.07200000000000001,0.0010000000000000148,0.03900000000000001
2011,MT,0.066,-0.006000000000000005,0.032
2012,MT,0.057999999999999996,-0.008000000000000007,0.010999999999999996
2013,MT,0.054000000000000006,-0.00399999999999999,-0.016999999999999987
2014,MT,0.047,-0.007000000000000006,-0.02500000000000001
2015,MT,0.043,-0.0040000000000000036,-0.023000000000000007
2016,MT,0.043,0.0,-0.015
2017,MT,0.040999999999999995,-0.0020000000000000018,-0.013000000000000012
2018,MT,0.037000000000000005,-0.00399999999999999,-0.009999999999999995
2019,MT,0.035,-0.0020000000000000018,-0.007999999999999993
2020,MT,0.057999999999999996,0.022999999999999993,0.015
2021,MT,0.034,-0.023999999999999994,-0.006999999999999992
2022,MT,0.027000000000000003,-0.006999999999999999,-0.010000000000000002
2023,MT,0.028999999999999998,0.001999999999999995,-0.006000000000000005
1976,NE,0.032,0.0030000000000000027,-0.025999999999999995
1977,NE,0.033,0.0010000000000000009,-0.0010000000000000009
1978,NE,0.03,-0.0030000000000000027,0.0029999999999999957
1979,NE,0.027999999999999997,-0.0020000000000000018,-0.0010000000000000009
1980,NE,0.038,0.010000000000000002,0.005999999999999998
1981,NE,0.040999999999999995,0.0029999999999999957,0.007999999999999993
1982,NE,0.055,0.014000000000000005,0.025
1983,NE,0.055999999999999994,0.000999999999999994,0.027999999999999997
1984,NE,0.045,-0.010999999999999996,0.006999999999999999
1985,NE,0.051,0.005999999999999998,0.010000000000000002
1986,NE,0.048,-0.0029999999999999957,-0.006999999999999999
1987,NE,0.042,-0.005999999999999998,-0.013999999999999992
1988,NE,0.035,-0.006999999999999999,-0.009999999999999995
1989,NE,0.028999999999999998,-0.006000000000000005,-0.022
1990,NE,0.024,-0.0049999999999999975,-0.024
1991,NE,0.027000000000000003,0.0030000000000000027,-0.015
1992,NE,0.027999999999999997,0.000999999999999994,-0.007000000000000006
1993,NE,0.027999999999999997,0.0,-0.0010000000000000009
1994,NE,0.026000000000000002,-0.001999999999999995,0.0020000000000000018
1995,NE,0.026000000000000002,0.0,-0.0010000000000000009
1996,NE,0.027000000000000003,0.0010000000000000009,-0.000999999999999994
1997,NE,0.024,-0.0030000000000000027,-0.003999999999999997
1998,NE,0.025,0.0010000000000000009,-0.0010000000000000009
1999,NE,0.027000000000000003,0.0020000000000000018,0.0010000000000000009
2000,NE,0.027999999999999997,0.000999999999999994,0.000999999999999994
2001,NE,0.031,0.0030000000000000027,0.006999999999999999
2002,NE,0.037000000000000005,0.006000000000000005,0.012000000000000004
2003,NE,0.039,0.001999999999999995,0.011999999999999997
2004,NE,0.039,0.0,0.011000000000000003
2005,NE,0.038,-0.0010000000000000009,0.006999999999999999
2006,NE,0.03,-0.008,-0.007000000000000006
2007,NE,0.028999999999999998,-0.0010000000000000009,-0.010000000000000002
2008,NE,0.032,0.0030000000000000027,-0.006999999999999999
2009,NE,0.047,0.015,0.009000000000000001
2010,NE,0.047,0.0,0.017
2011,NE,0.044000000000000004,-0.0029999999999999957,0.015000000000000006
2012,NE,0.039,-0.0050000000000000044,0.006999999999999999
2013,NE,0.037000000000000005,-0.001999999999999995,-0.009999999999999995
2014,NE,0.033,-0.0040000000000000036,-0.013999999999999999
2015,NE,0.03,-0.0030000000000000027,-0.014000000000000005
2016,NE,0.031,0.0010000000000000009,-0.008
2017,NE,0.03,-0.0010000000000000009,-0.007000000000000006
2018,NE,0.028999999999999998,-0.0010000000000000009,-0.0040000000000000036
2019,NE,0.031,0.0020000000000000018,0.0010000000000000009
2020,NE,0.043,0.011999999999999997,0.011999999999999997
2021,NE,0.026000000000000002,-0.016999999999999994,-0.003999999999999997
2022,NE,0.022000000000000002,-0.004,-0.006999999999999996
2023,NE,0.023,0.0009999999999999974,-0.008
1976,NV,0.08900000000000001,0.066,0.04600000000000001
1977,NV,0.068,-0.021000000000000005,0.042
1978,NV,0.044000000000000004,-0.024,0.022000000000000002
1979,NV,0.049,0.0049999999999999975,0.026000000000000002
1980,NV,0.063,0.013999999999999999,-0.02600000000000001
1981,NV,0.073,0.009999999999999995,0.0049999999999999906
1982,NV,0.10099999999999999,0.027999999999999997,0.05699999999999999
1983,NV,0.098,-0.002999999999999989,0.049
1984,NV,0.077,-0.021000000000000005,0.013999999999999999
1985,NV,0.075,-0.0020000000000000018,0.0020000000000000018
1986,NV,0.063,-0.011999999999999997,-0.03799999999999999
1987,NV,0.062,-0.0010000000000000009,-0.036000000000000004
1988,NV,0.052000000000000005,-0.009999999999999995,-0.024999999999999994
1989,NV,0.047,-0.0050000000000000044,-0.027999999999999997
1990,NV,0.047,0.0,-0.016
1991,NV,0.059000000000000004,0.012000000000000004,-0.0029999999999999957
1992,NV,0.068,0.009000000000000001,0.016
1993,NV,0.069,0.0010000000000000009,0.022000000000000006
1994,NV,0.062,-0.007000000000000006,0.015
1995,NV,0.055999999999999994,-0.006000000000000005,-0.0030000000000000096
1996,NV,0.051,-0.0049999999999999975,-0.017000000000000008
1997,NV,0.044000000000000004,-0.006999999999999992,-0.025
1998,NV,0.042,-0.0020000000000000018,-0.019999999999999997
1999,NV,0.04,-0.0020000000000000018,-0.015999999999999993
2000,NV,0.040999999999999995,0.000999999999999994,-0.010000000000000002
2001,NV,0.052000000000000005,0.01100000000000001,0.008
2002,NV,0.057,0.0049999999999999975,0.015
2003,NV,0.053,-0.0040000000000000036,0.012999999999999998
2004,NV,0.044000000000000004,-0.008999999999999994,0.0030000000000000096
2005,NV,0.040999999999999995,-0.0030000000000000096,-0.01100000000000001
2006,NV,0.04,-0.000999999999999994,-0.017
2007,NV,0.046,0.005999999999999998,-0.006999999999999999
2008,NV,0.069,0.023000000000000007,0.025
2009,NV,0.11699999999999999,0.04799999999999999,0.076
2010,NV,0.138,0.02100000000000002,0.098
2011,NV,0.133,-0.0050000000000000044,0.08700000000000001
2012,NV,0.11599999999999999,-0.017000000000000015,0.046999999999999986
2013,NV,0.1,-0.015999999999999986,-0.016999999999999987
2014,NV,0.08199999999999999,-0.018000000000000016,-0.05600000000000002
2015,NV,0.068,-0.013999999999999985,-0.065
2016,NV,0.057999999999999996,-0.010000000000000009,-0.057999999999999996
2017,NV,0.05,-0.007999999999999993,-0.05
2018,NV,0.044000000000000004,-0.005999999999999998,-0.037999999999999985
2019,NV,0.040999999999999995,-0.0030000000000000096,-0.02700000000000001
2020,NV,0.135,0.09400000000000001,0.07700000000000001
2021,NV,0.068,-0.067,0.018000000000000002
2022,NV,0.052000000000000005,-0.016,0.008
2023,NV,0.051,-0.0010000000000000078,0.010000000000000002
1976,NH,0.064,0.013000000000000005,-0.07100000000000001
1977,NH,0.055999999999999994,-0.008000000000000007,-0.01200000000000001
1978,NH,0.038,-0.017999999999999995,-0.014000000000000005
1979,NH,0.031,-0.006999999999999999,-0.019999999999999997
1980,NH,0.045,0.013999999999999999,-0.019000000000000003
1981,NH,0.051,0.005999999999999998,-0.0049999999999999975
1982,NH,0.069,0.01800000000000001,0.031000000000000007
1983,NH,0.055,-0.014000000000000005,0.024
1984,NH,0.042,-0.012999999999999998,-0.0029999999999999957
1985,NH,0.037000000000000005,-0.0049999999999999975,-0.013999999999999992
1986,NH,0.026000000000000002,-0.011000000000000003,-0.043000000000000003
1987,NH,0.022000000000000002,-0.004,-0.033
1988,NH,0.024,0.0019999999999999983,-0.018000000000000002
1989,NH,0.033,0.009000000000000001,-0.0040000000000000036
1990,NH,0.053,0.019999999999999997,0.026999999999999996
1991,NH,0.068,0.015000000000000006,0.046
1992,NH,0.073,0.0049999999999999906,0.048999999999999995
1993,NH,0.061,-0.011999999999999997,0.027999999999999997
1994,NH,0.045,-0.016,-0.008
1995,NH,0.038,-0.006999999999999999,-0.030000000000000006
1996,NH,0.038,0.0,-0.034999999999999996
1997,NH,0.034,-0.003999999999999997,-0.026999999999999996
1998,NH,0.027999999999999997,-0.006000000000000005,-0.017
1999,NH,0.027000000000000003,-0.000999999999999994,-0.010999999999999996
2000,NH,0.027000000000000003,0.0,-0.010999999999999996
2001,NH,0.034,0.006999999999999999,0.0
2002,NH,0.045,0.010999999999999996,0.017
