year,state,dem_pct,rep_pct
1980,NY,0.5726028892415604,0.42739711075843967
1980,OH,0.48152514445719596,0.5184748555428039
1980,OK,0.5950854606919879,0.4049145393080121
1980,OR,0.6051226037590907,0.39487739624090934
1980,PA,0.5054634336005495,0.49453656639945054
1980,RI,0.5615192805077294,0.4384807194922707
1980,SC,0.49289204000137193,0.507107959998628
1980,SD,0.5370513827428116,0.46294861725718844
1980,TN,0.52596965017087,0.47403034982913
1980,TX,0.6564643372721113,0.3435356627278887
1980,UT,0.3950116056851255,0.6049883943148744
1980,VA,0.32688740444796216,0.6731125955520378
1980,VT,0.1382881272621654,0.8617118727378346
1980,WA,0.5044907857899533,0.4955092142100467
1980,WI,0.5195689912925705,0.4804310087074295
1980,WV,0.5788863089079639,0.42111369109203606
1980,WY,0.31430945379760633,0.6856905462023937
1982,AK,0.28849321906980613,0.7115067809301938
1982,AL,0.736941338092757,0.26305866190724303
1982,AR,0.5264129239805101,0.4735870760194899
1982,AZ,0.4455830083844775,0.5544169916155225
1982,CA,0.5283422875823587,0.47165771241764126
1982,CO,0.47685987002700553,0.5231401299729945
1982,CT,0.5421780854840246,0.4578219145159754
1982,DE,0.5306431287226824,0.4693568712773176
1982,FL,0.6208236176039087,0.37917638239609125
1982,GA,0.7688164907610077,0.23118350923899236
1982,HI,0.9173781409931726,0.08262185900682742
1982,IA,0.526489884268154,0.473510115731846
1982,ID,0.47018278761893867,0.5298172123810614
1982,IL,0.575898675031191,0.424101324968809
1982,IN,0.4945794202620526,0.5054205797379474
1982,KS,0.4680498052307961,0.5319501947692039
1982,KY,0.6323250383563679,0.367674961643632
1982,LA,0.75,0.25
1982,MA,0.6920745008941229,0.30792549910587713
1982,MD,0.6851963157952584,0.31480368420474153
1982,ME,0.410626476496854,0.589373523503146
1982,MI,0.6226362813954069,0.37736371860459317
1982,MN,0.5543414843699619,0.44565851563003817
1982,MO,0.5735704059917627,0.42642959400823727
1982,MS,0.5758547957336024,0.4241452042663976
1982,MT,0.5337101853742152,0.4662898146257848
1982,NC,0.5554118161032905,0.4445881838967095
1982,ND,0.7208347019611632,0.27916529803883683
1982,NE,0.2270081184952831,0.7729918815047169
1982,NH,0.4218541812000702,0.5781458187999299
1982,NJ,0.5866824305435341,0.41331756945646597
1982,NM,0.5124398770209392,0.4875601229790609
1982,NV,0.5011166346400865,0.4988833653599135
1982,NY,0.618637096145745,0.381362903854255
1982,OH,0.557879758626776,0.4421202413732241
1982,OK,0.6330716346889355,0.3669283653110645
1982,OR,0.5688226474134831,0.4311773525865169
1982,PA,0.5260432760305662,0.4739567239694337
1982,RI,0.528591737345781,0.471408262654219
1982,SC,0.5565301259273211,0.44346987407267885
1982,SD,0.5155848678768883,0.48441513212311177
1982,TN,0.5894807722948747,0.41051922770512517
1982,TX,0.6664902534917084,0.33350974650829146
1982,UT,0.3550242230979968,0.6449757769020031
1982,VA,0.474663359010327,0.5253366409896729
1982,VT,0.25114272036304736,0.7488572796369527
1982,WA,0.5334079625972029,0.4665920374027971
1982,WI,0.5249421448084058,0.4750578551915942
1982,WV,0.6396839358583679,0.36031606414163214
1982,WY,0.28906245095023136,0.7109375490497687
1984,AK,0.4310488193393911,0.5689511806606089
1984,AL,0.7668703599471204,0.23312964005287953
1984,AR,0.6206946049862744,0.37930539501372557
1984,AZ,0.3704961003587931,0.6295038996412069
1984,CA,0.5219931382402685,0.47800686175973145
1984,CO,0.36520736531166137,0.6347926346883387
1984,CT,0.4674214347495731,0.5325785652504269
1984,DE,0.5853246539222149,0.4146753460777851
1984,FL,0.5439593969630426,0.4560406030369573
1984,GA,0.7633919532169919,0.23660804678300812
1984,HI,0.8484094058621826,0.1515905941378174
1984,IA,0.46760161529235705,0.532398384707643
1984,ID,0.40704274559105463,0.5929572544089455
1984,IL,0.5253001975459909,0.47469980245400917
1984,IN,0.47584108311481826,0.5241589168851817
1984,KS,0.45233624920624116,0.5476637507937587
1984,KY,0.5750780010387688,0.42492199896123106
1984,LA,0.75,0.25
1984,MA,0.7112484238087,0.2887515761913
1984,MD,0.6490346186004309,0.3509653813995692
1984,ME,0.29731481297589935,0.7026851870241007
1984,MI,0.568521756581241,0.431478243418759
1984,MN,0.5485022503075239,0.45149774969247614
1984,MO,0.5643115758221946,0.4356884241778054
1984,MS,0.6162353664803415,0.38376463351965845
1984,MT,0.5067293767119534,0.49327062328804666
1984,NC,0.5309024753443286,0.4690975246556714
1984,ND,0.7869944190536037,0.21300558094639635
1984,NE,0.2588525709148896,0.7411474290851103
1984,NH,0.32045992623589936,0.6795400737641006
1984,NJ,0.5228541410770949,0.47714585892290506
1984,NM,0.4057576503566141,0.5942423496433858
1984,NV,0.4176173968581818,0.5823826031418182
1984,NY,0.5583545072743635,0.44164549272563647
1984,OH,0.5080637868563863,0.4919362131436137
1984,OK,0.5832397124030672,0.4167602875969328
1984,OR,0.544228014484691,0.455771985515309
1984,PA,0.5393558864066358,0.46064411359336427
1984,RI,0.5045100112406229,0.4954899887593771
1984,SC,0.5436591968868286,0.45634080311317143
1984,SD,0.5736507896351297,0.4263492103648702
1984,TN,0.538465852899654,0.46153414710034596
1984,TX,0.6483764400682676,0.3516235599317324
1984,UT,0.3445176475910441,0.6554823524089559
1984,VA,0.48309158647481176,0.5169084135251882
1984,VT,0.2896561652710128,0.7103438347289872
1984,WA,0.5554608967210406,0.4445391032789594
1984,WI,0.5105906858103746,0.4894093141896254
1984,WV,0.6124931914955583,0.3875068085044417
1984,WY,0.24909963007425676,0.7509003699257433
1986,AK,0.4211097968746446,0.5788902031253554
1986,AL,0.5756124640637313,0.4243875359362686
1986,AR,0.6088738831515056,0.3911261168484944
1986,AZ,0.3502673575281522,0.6497326424718478
1986,CA,0.5460353470571241,0.45396465294287586
1986,CO,0.44359555176893223,0.5564044482310678
1986,CT,0.5548780381454966,0.4451219618545033
1986,DE,0.6642038996240273,0.33579610037597274
1986,FL,0.5661309469042477,0.43386905309575224
1986,GA,0.7825799968264956,0.21742000317350438
1986,HI,0.58265380736268,0.41734619263732
1986,IA,0.4751527213622824,0.5248472786377175
1986,ID,0.4374130433262572,0.5625869566737428
1986,IL,0.5353244278409485,0.4646755721590515
1986,IN,0.5153009503552354,0.48469904964476473
1986,KS,0.37509834818134336,0.6249016518186566
1986,KY,0.6047694249333501,0.39523057506665
1986,LA,0.6858014462187406,0.3141985537812594
1986,MA,0.7052444563568949,0.294755543643105
1986,MD,0.6567586962361148,0.34324130376388523
1986,ME,0.3876504118363845,0.6123495881636155
1986,MI,0.5948176577532179,0.40518234224678207
1986,MN,0.6069774831981641,0.39302251680183586
1986,MO,0.5960163673561435,0.4039836326438565
1986,MS,0.6145884980747052,0.3854115019252949
1986,MT,0.5409987009600199,0.4590012990399801
1986,NC,0.5747916448506633,0.42520835514933675
1986,ND,0.7634961711862791,0.2365038288137209
1986,NE,0.3570606401217081,0.6429393598782919
1986,NH,0.34712077805981056,0.6528792219401893
1986,NJ,0.5505392084713007,0.4494607915286993
1986,NM,0.45840169040358986,0.5415983095964102
1986,NV,0.48353919013402885,0.5164608098659711
1986,NY,0.6022809220134077,0.39771907798659234
1986,OH,0.5031194663952279,0.4968805336047721
1986,OK,0.6680362749709287,0.33196372502907134
1986,OR,0.5622130466728934,0.4377869533271066
1986,PA,0.5389880053852685,0.4610119946147315
1986,RI,0.42937381538460173,0.5706261846153982
1986,SC,0.6506878345256087,0.3493121654743913
1986,SD,0.591813559848545,0.408186440151455
1986,TN,0.5962270296466634,0.40377297035333654
1986,TX,0.6359528021097497,0.3640471978902503
1986,UT,0.4572940723981313,0.5427059276018688
1986,VA,0.5582253476804655,0.4417746523195345
1986,VT,0.04211436404693784,0.9578856359530622
1986,WA,0.5945867864326702,0.40541321356732984
1986,WI,0.5416891748507529,0.4583108251492472
1986,WV,0.7640873504415264,0.23591264955847357
1986,WY,0.30528140587156655,0.6947185941284335
1988,AK,0.3734543527504728,0.6265456472495272
1988,AL,0.6263610657436705,0.3736389342563295
1988,AR,0.6949040311438108,0.30509596885618917
1988,AZ,0.35123705735727656,0.6487629426427235
1988,CA,0.569103091775694,0.43089690822430604
1988,CO,0.49769589819581744,0.5023041018041826
1988,CT,0.49086545429825595,0.5091345457017441
1988,DE,0.6751664058469109,0.3248335941530891
1988,FL,0.5457984361874021,0.4542015638125979
1988,GA,0.6999027333631751,0.3000972666368248
1988,HI,0.6651852200874117,0.3348147799125883
1988,IA,0.4812409631561371,0.5187590368438629
1988,ID,0.4971891097364407,0.5028108902635593
1988,IL,0.5542566880019789,0.4457433119980211
1988,IN,0.5285757172012742,0.4714242827987258
1988,KS,0.38701323917679914,0.6129867608232009
1988,KY,0.47982099156552954,0.5201790084344704
1988,LA,0.5540538561070286,0.4459461438929714
1988,MA,0.7720095725790692,0.22799042742093087
1988,MD,0.6392430911457668,0.36075690885423317
1988,ME,0.4850414390650495,0.5149585609349505
1988,MI,0.565392878313795,0.43460712168620497
1988,MN,0.5961176686999712,0.4038823313000288
1988,MO,0.5654323853613793,0.4345676146386206
1988,MS,0.6654942237438788,0.33450577625612116
1988,MT,0.5262458633179721,0.4737541366820278
1988,NC,0.5958835718388,0.40411642816119997
1988,ND,0.715627924513058,0.28437207548694193
1988,NE,0.3489505528170907,0.6510494471829092
1988,NH,0.4123790959269357,0.5876209040730642
1988,NJ,0.5321710144804337,0.4678289855195663
1988,NM,0.4047678222170519,0.5952321777829481
1988,NV,0.5349947037545907,0.4650052962454093
1988,NY,0.5959506862727773,0.4040493137272228
1988,OH,0.5008925980033345,0.49910740199666553
1988,OK,0.6885920902784849,0.3114079097215151
1988,OR,0.6563140668251104,0.3436859331748896
1988,PA,0.5224108742779018,0.4775891257220982
1988,RI,0.36121958227571677,0.6387804177242833
1988,SC,0.5588722097238582,0.44112779027614185
1988,SD,0.7173694199720437,0.28263058002795627
1988,TN,0.6236732401031957,0.3763267598968043
1988,TX,0.6428973841500333,0.3571026158499667
1988,UT,0.4336209742582027,0.5663790257417973
1988,VA,0.4419807508600121,0.5580192491399879
1988,VT,0.4764213099919032,0.5235786900080969
1988,WA,0.5870951485761143,0.41290485142388567
1988,WI,0.526630347880249,0.473369652119751
1988,WV,0.7754647799362582,0.2245352200637418
1988,WY,0.323238619143741,0.6767613808562589
1990,AK,0.4807898049087476,0.5192101950912523
1990,AL,0.6470618188729885,0.3529381811270115
1990,AR,0.5664735899172948,0.4335264100827052
1990,AZ,0.36666939387911984,0.6333306061208802
1990,CA,0.5467991329191139,0.45320086708088614
1990,CO,0.5138935483499697,0.48610645165003025
1990,CT,0.466706032243184,0.5332939677568159
1990,DE,0.6670491248400847,0.33295087515991534
1990,FL,0.4284894426960509,0.5715105573039491
1990,GA,0.6280849242697014,0.3719150757302986
1990,HI,0.6458447015456805,0.3541552984543195
1990,IA,0.5161001557161274,0.4838998442838725
1990,ID,0.5831321653113862,0.41686783468861377
1990,IL,0.549604144640903,0.45039585535909693
1990,IN,0.5591890288782609,0.44081097112173906
1990,KS,0.5031602023719683,0.49683979762803165
1990,KY,0.4213808015980728,0.5786191984019273
1990,LA,0.5,0.5
1990,MA,0.6134638267633069,0.38653617323669315
1990,MD,0.5645047650883764,0.43549523491162356
1990,ME,0.5458407541038268,0.4541592458961732
1990,MI,0.5849741333573406,0.41502586664265945
1990,MN,0.5977658044364699,0.40223419556353013
1990,MO,0.5420232399063063,0.45797676009369354
1990,MS,0.8218862340753731,0.178113765924627
1990,MT,0.4908605102242972,0.5091394897757028
1990,NC,0.5413877328605698,0.45861226713943015
1990,ND,0.6519128275484778,0.3480871724515222
1990,NE,0.4739127346758254,0.5260872653241746
1990,NH,0.48722310000663954,0.5127768999933604
1990,NJ,0.5168667541332959,0.4831332458667041
1990,NM,0.34748031681963526,0.6525196831803647
1990,NV,0.5032424334054364,0.4967575665945637
1990,NY,0.5711076649941187,0.4288923350058813
1990,OH,0.5417614535536056,0.4582385464463944
1990,OK,0.6161867059458244,0.3838132940541756
1990,OR,0.6427693244670802,0.3572306755329199
1990,PA,0.45243709895916495,0.547562901040835
1990,RI,0.5202684930642889,0.4797315069357111
1990,SC,0.6083269728470885,0.3916730271529116
1990,SD,0.6755357600914115,0.32446423990858847
1990,TN,0.5463700049784124,0.4536299950215876
1990,TX,0.597950280669334,0.402049719330666
1990,UT,0.5544197391982176,0.4455802608017824
1990,VA,0.6518527052289341,0.34814729477106576
1990,VT,0.5862615983238552,0.41373840167614484
1990,WA,0.543937950093241,0.456062049906759
1990,WI,0.4832366529053189,0.5167633470946811
1990,WV,0.6864086743814781,0.3135913256185219
1990,WY,0.44906519882319446,0.5509348011768055
1992,AK,0.47789494321444076,0.5221050567855593
1992,AL,0.5894155216839599,0.41058447831604
1992,AR,0.6002743698921214,0.39972563010787865
1992,AZ,0.4603643446380444,0.5396356553619556
1992,CA,0.5652655803474349,0.4347344196525651
1992,CO,0.47681887596718586,0.5231811240328141
1992,CT,0.4695876932175436,0.5304123067824563
1992,DE,0.4341665958005346,0.5658334041994654
1992,FL,0.47560474224534355,0.5243952577546565
1992,GA,0.55828836485911,0.4417116351408899
1992,HI,0.7615637111742253,0.23843628882577472
1992,IA,0.3867606267845115,0.6132393732154886
1992,ID,0.4879708392280443,0.5120291607719557
1992,IL,0.5699834898893029,0.4300165101106971
1992,IN,0.5533446017055876,0.44665539829441236
1992,KS,0.45583853371312233,0.5441614662868777
1992,KY,0.5322262283977451,0.4677737716022548
1992,LA,0.6242589703588143,0.37574102964118566
1992,MA,0.6394001509374648,0.3605998490625351
1992,MD,0.5545200495575987,0.4454799504424013
1992,ME,0.5555050613102445,0.44449493868975554
1992,MI,0.5115556933714621,0.4884443066285379
1992,MN,0.5611818730424782,0.43881812695752176
1992,MO,0.5518933080893236,0.4481066919106764
1992,MS,0.7122292057741884,0.2877707942258116
1992,MT,0.5179782394776254,0.4820217605223746
1992,NC,0.5259790064872714,0.47402099351272864
1992,ND,0.5903876671956473,0.4096123328043528
1992,NE,0.39938947151989596,0.6006105284801041
1992,NH,0.5386421271338314,0.46135787286616875
1992,NJ,0.49681322940887035,0.5031867705911297
1992,NM,0.500503701043152,0.49949629895684794
1992,NV,0.5392999026872586,0.4607000973127414
1992,NY,0.5150956746928612,0.48490432530713884
1992,OH,0.4881635746097444,0.5118364253902555
1992,OK,0.608201660123071,0.39179833987692897
1992,OR,0.6017604073336964,0.3982395926663037
1992,PA,0.4824806491522113,0.5175193508477888
1992,RI,0.502068310896356,0.4979316891036441
1992,SC,0.4690912411422623,0.5309087588577376
1992,SD,0.7202178778819515,0.2797821221180485
1992,TN,0.5443484266004744,0.45565157339952556
1992,TX,0.5405377299481638,0.45946227005183615
1992,UT,0.4786608338133273,0.5213391661866728
1992,VA,0.5242239855743788,0.4757760144256213
1992,VT,0.6518738107160741,0.3481261892839259
1992,WA,0.5719505666580966,0.4280494333419034
1992,WI,0.49443603207289105,0.505563967927109
1992,WV,0.788457738045731,0.21154226195426895
1992,WY,0.4046941975953999,0.5953058024046001
1994,AK,0.36512433787337517,0.6348756621266248
1994,AL,0.5301090473115634,0.4698909526884366
1994,AR,0.47815646169922216,0.5218435383007778
1994,AZ,0.4115428062082797,0.5884571937917203
1994,CA,0.512949432682055,0.487050567317945
1994,CO,0.3391212728831679,0.660878727116832
1994,CT,0.48669230475608044,0.5133076952439195
1994,DE,0.272971149690626,0.727028850309374
1994,FL,0.33908147340510697,0.660918526594893
1994,GA,0.4680447661710478,0.5319552338289522
1994,HI,0.6482799590696952,0.3517200409303049
1994,IA,0.41944595106434457,0.5805540489356554
1994,ID,0.34797390123598637,0.6520260987640136
1994,IL,0.5024371085367607,0.49756289146323923
1994,IN,0.44161253625130803,0.558387463748692
1994,KS,0.3685999655423392,0.6314000344576608
1994,KY,0.40776505120157047,0.5922349487984296
1994,LA,0.5714285714285714,0.42857142857142855
1994,MA,0.7254718433562406,0.2745281566437594
1994,MD,0.5245422435110759,0.4754577564889241
1994,ME,0.5048366783540079,0.4951633216459921
1994,MI,0.4901608071393102,0.5098391928606898
1994,MN,0.5137835420264619,0.4862164579735381
1994,MO,0.520547267822245,0.47945273217775486
1994,MS,0.5822428108252582,0.41775718917474175
1994,MT,0.5353919403162265,0.4646080596837735
1994,NC,0.4314956636730785,0.5685043363269214
1994,ND,0.5374167474096769,0.46258325259032307
1994,NE,0.36062505415127677,0.6393749458487232
1994,NH,0.3881595893460914,0.6118404106539086
1994,NJ,0.47373333101764076,0.5262666689823592
1994,NM,0.4156190134227112,0.5843809865772888
1994,NV,0.4050392478710383,0.5949607521289617
1994,NY,0.5536220475230594,0.4463779524769405
1994,OH,0.39932221739606666,0.6006777826039333
1994,OK,0.42710304506422275,0.5728969549357773
1994,OR,0.5691500509792793,0.43084994902072077
1994,PA,0.44231635755722276,0.5576836424427772
1994,RI,0.6106665996349677,0.3893334003650323
1994,SC,0.35857525552213915,0.6414247444778608
1994,SD,0.6202717814903927,0.37972821850960725
1994,TN,0.44007677058828465,0.5599232294117154
1994,TX,0.4622311605384846,0.5377688394615154
1994,UT,0.4634416086268214,0.5365583913731786
1994,VA,0.4280603321554258,0.5719396678445742
1994,VT,0.5171032961646858,0.4828967038353143
1994,WA,0.4901902683389669,0.5098097316610332
1994,WI,0.36629962375135683,0.6337003762486432
1994,WV,0.659653449628713,0.340346550371287
1994,WY,0.43689875328933175,0.5631012467106682
1996,AK,0.3800614428349438,0.6199385571650562
1996,AL,0.46427068794694754,0.5357293120530524
1996,AR,0.4652229992459589,0.5347770007540411
1996,AZ,0.418773552333176,0.581226447666824
1996,CA,0.5440846572905307,0.4559153427094694
1996,CO,0.4263496489359413,0.5736503510640588
1996,CT,0.5683645027964922,0.43163549720350786
1996,DE,0.2830297293642668,0.7169702706357332
1996,FL,0.4124632155503844,0.5875367844496155
1996,GA,0.48367975813546576,0.5163202418645342
1996,HI,0.5910403961383673,0.40895960386163266
1996,IA,0.4492955742602483,0.5507044257397518
1996,ID,0.3938577157778799,0.60614228422212
1996,IL,0.5727770174103615,0.42722298258963853
1996,IN,0.4635328221562268,0.5364671778437732
1996,KS,0.41858694450760714,0.5814130554923929
1996,KY,0.37567362082510963,0.6243263791748904
1996,LA,0.34531926186629575,0.6546807381337043
1996,MA,0.6864950465536594,0.31350495344634055
1996,MD,0.5641937299681118,0.43580627003188827
1996,ME,0.6483515452971078,0.3516484547028922
1996,MI,0.5504486791827807,0.44955132081721927
1996,MN,0.5763354471218295,0.4236645528781705
1996,MO,0.554694371243709,0.445305628756291
1996,MS,0.45216913767368805,0.547830862326312
1996,MT,0.4515396218799403,0.5484603781200598
1996,NC,0.4685962738310033,0.5314037261689967
1996,ND,0.5602455544509646,0.4397544455490355
1996,NE,0.3129615507868435,0.6870384492131564
1996,NH,0.47242564482806326,0.5275743551719367
1996,NJ,0.5177241168997788,0.4822758831002212
1996,NM,0.5081006648834828,0.4918993351165171
1996,NV,0.4203004569449349,0.5796995430550651
1996,NY,0.5602963092817013,0.4397036907182986
1996,OH,0.48217066006550374,0.5178293399344963
1996,OK,0.37513768729199654,0.6248623127080034
1996,OR,0.5697143463190003,0.4302856536809997
1996,PA,0.5292591121037671,0.47074088789623303
1996,RI,0.691256323161719,0.308743676838281
1996,SC,0.3418823695537611,0.6581176304462388
1996,SD,0.3907530888409492,0.6092469111590508
1996,TN,0.49293342096725046,0.5070665790327495
1996,TX,0.49571872338734496,0.504281276612655
1996,UT,0.40694042433504024,0.5930595756649598
1996,VA,0.4912482665906117,0.5087517334093883
1996,VT,0.6288718322388567,0.3711281677611433
1996,WA,0.5252577119259194,0.47474228807408064
1996,WI,0.4830429088080446,0.5169570911919554
1996,WV,0.8962887621420647,0.10371123785793541
1996,WY,0.4249484454314721,0.575051554568528
1998,AK,0.35605878990170947,0.6439412100982905
1998,AL,0.44859593996359565,0.5514040600364043
1998,AR,0.5492715558339494,0.4507284441660506
1998,AZ,0.4387476496405618,0.5612523503594382
1998,CA,0.5692416794621251,0.43075832053787494
1998,CO,0.43673038163740596,0.563269618362594
1998,CT,0.5255855764552335,0.4744144235447665
1998,DE,0.32408311096317777,0.6759168890368222
1998,FL,0.34042584153338884,0.6595741584666112
1998,GA,0.3445497086471781,0.655450291352822
1998,HI,0.6848660499472561,0.315133950052744
1998,IA,0.36028922509901906,0.6397107749009809
1998,ID,0.45355933176448193,0.5464406682355181
1998,IL,0.4994438389324289,0.5005561610675711
1998,IN,0.4492100632155712,0.5507899367844288
1998,KS,0.3764992106961812,0.6235007893038188
1998,KY,0.4167515604136723,0.5832484395863277
1998,LA,0.3560810179911333,0.6439189820088667
1998,MA,0.7816540922681473,0.21834590773185272
1998,MD,0.5734069576081247,0.4265930423918754
1998,ME,0.6955896662919463,0.30441033370805376
1998,MI,0.5196660638140179,0.480333936185982
1998,MN,0.5666767920329715,0.43332320796702845
1998,MO,0.5236177610534913,0.47638223894650866
1998,MS,0.5050334841023034,0.49496651589769664
1998,MT,0.4555868422438441,0.5444131577561558
1998,NC,0.4528657235330875,0.5471342764669125
1998,ND,0.5776068037783753,0.4223931962216248
1998,NE,0.25364924430997454,0.7463507556900254
1998,NH,0.3943418716205985,0.6056581283794014
1998,NJ,0.5397282045338754,0.4602717954661246
1998,NM,0.47858630440849453,0.5214136955915055
1998,NV,0.3060766045716517,0.6939233954283484
1998,NY,0.5490082185965721,0.4509917814034279
1998,OH,0.48649150011368497,0.513508499886315
